epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
26,2020-06-21,76,PE,Moreno,2609402,city,258,410.93272,2,31,0,0.1202,62784,True,False
26,2020-06-21,61,PE,Nazaré da Mata,2609501,city,111,341.84349,2,18,1,0.1622,32471,True,False
26,2020-06-21,92,PE,Olinda,2609600,city,3483,887.42923,36,208,0,0.0597,392482,True,False
26,2020-06-21,57,PE,Orobó,2609709,city,51,213.53207,0,1,0,0.0196,23884,True,False
26,2020-06-21,61,PE,Orocó,2609808,city,5,33.35335,0,1,0,0.2,14991,True,False
26,2020-06-21,57,PE,Ouricuri,2609907,city,58,83.5025,2,3,0,0.0517,69459,True,False
26,2020-06-21,84,PE,Palmares,2610004,city,676,1068.7747,8,39,1,0.0577,63250,True,False
26,2020-06-21,36,PE,Palmeirina,2610103,city,7,90.99181,0,2,0,0.2857,7693,True,False
26,2020-06-21,61,PE,Panelas,2610202,city,64,241.74662,9,4,0,0.0625,26474,True,False
26,2020-06-21,40,PE,Paranatama,2610301,city,5,43.39148,0,2,0,0.4,11523,True,False
26,2020-06-21,32,PE,Parnamirim,2610400,city,29,131.75829,0,1,0,0.0345,22010,True,False
26,2020-06-21,75,PE,Passira,2610509,city,163,563.37055,20,7,0,0.0429,28933,True,False
26,2020-06-21,77,PE,Paudalho,2610608,city,311,550.38403,3,26,0,0.0836,56506,True,False
26,2020-06-21,80,PE,Paulista,2610707,city,2471,744.7841,23,182,0,0.0737,331774,True,False
26,2020-06-21,64,PE,Pedra,2610806,city,30,132.64359,1,3,0,0.1,22617,True,False
26,2020-06-21,66,PE,Pesqueira,2610905,city,159,235.92255,3,5,0,0.0314,67395,True,False
26,2020-06-21,55,PE,Petrolândia,2611002,city,34,93.02835,2,2,0,0.0588,36548,True,False
26,2020-06-21,91,PE,Petrolina,2611101,city,487,139.4836,14,20,3,0.0411,349145,True,False
26,2020-06-21,64,PE,Poção,2611200,city,16,141.56786,0,2,0,0.125,11302,True,False
26,2020-06-21,74,PE,Pombos,2611309,city,290,1070.46621,0,15,0,0.0517,27091,True,False
26,2020-06-21,56,PE,Primavera,2611408,city,59,394.22691,1,6,0,0.1017,14966,True,False
26,2020-06-21,72,PE,Quipapá,2611507,city,141,541.53704,14,1,0,0.0071,26037,True,False
26,2020-06-21,61,PE,Quixaba,2611533,city,14,205.48951,0,3,0,0.2143,6813,True,False
26,2020-06-21,102,PE,Recife,2611606,city,19613,1191.75295,234,1663,48,0.0848,1645727,True,False
26,2020-06-21,35,PE,Riacho das Almas,2611705,city,40,194.6851,2,0,0,0.0,20546,True,False
26,2020-06-21,68,PE,Ribeirão,2611804,city,124,261.52062,1,38,0,0.3065,47415,True,False
26,2020-06-21,66,PE,Rio Formoso,2611903,city,75,318.67431,0,12,0,0.16,23535,True,False
26,2020-06-21,53,PE,Sairé,2612000,city,6,60.41079,0,2,0,0.3333,9932,True,False
26,2020-06-21,37,PE,Salgadinho,2612109,city,27,247.27539,0,0,0,0.0,10919,True,False
26,2020-06-21,76,PE,Salgueiro,2612208,city,122,200.22977,2,9,0,0.0738,60930,True,False
26,2020-06-21,42,PE,Saloá,2612307,city,19,119.92678,1,3,0,0.1579,15843,True,False
26,2020-06-21,66,PE,Sanharó,2612406,city,46,173.83418,1,5,0,0.1087,26462,True,False
26,2020-06-21,46,PE,Santa Cruz,2612455,city,3,19.48305,0,0,0,0.0,15398,True,False
26,2020-06-21,33,PE,Santa Cruz da Baixa Verde,2612471,city,3,23.82465,0,0,0,0.0,12592,True,False
26,2020-06-21,72,PE,Santa Cruz do Capibaribe,2612505,city,145,134.33762,16,8,0,0.0552,107937,True,False
26,2020-06-21,23,PE,Santa Filomena,2612554,city,2,13.81502,0,0,0,0.0,14477,True,False
26,2020-06-21,53,PE,Santa Maria da Boa Vista,2612604,city,10,23.8487,0,0,0,0.0,41931,True,False
26,2020-06-21,55,PE,Santa Maria do Cambucá,2612703,city,13,91.95728,2,3,2,0.2308,14137,True,False
26,2020-06-21,26,PE,Santa Terezinha,2612802,city,8,67.71054,0,0,0,0.0,11815,True,False
26,2020-06-21,43,PE,São Benedito do Sul,2612901,city,5,31.45643,0,1,0,0.2,15895,True,False
26,2020-06-21,72,PE,São Bento do Una,2613008,city,175,294.09788,1,10,0,0.0571,59504,True,False
26,2020-06-21,73,PE,São Caitano,2613107,city,84,225.53363,2,0,0,0.0,37245,True,False
26,2020-06-21,53,PE,São João,2613206,city,11,48.26043,0,0,0,0.0,22793,True,False
26,2020-06-21,57,PE,São Joaquim do Monte,2613305,city,90,421.42723,1,8,0,0.0889,21356,True,False
26,2020-06-21,71,PE,São José da Coroa Grande,2613404,city,185,868.62616,5,9,0,0.0486,21298,True,False
26,2020-06-21,55,PE,São José do Belmonte,2613503,city,90,265.02547,0,0,0,0.0,33959,True,False
26,2020-06-21,66,PE,São José do Egito,2613602,city,64,188.50697,7,1,0,0.0156,33951,True,False
26,2020-06-21,86,PE,São Lourenço da Mata,2613701,city,568,501.63384,6,66,1,0.1162,113230,True,False
26,2020-06-21,66,PE,São Vicente Ferrer,2613800,city,82,455.10046,12,7,0,0.0854,18018,True,False
26,2020-06-21,73,PE,Serra Talhada,2613909,city,359,415.74986,18,6,0,0.0167,86350,True,False
26,2020-06-21,41,PE,Serrita,2614006,city,16,83.48552,0,2,1,0.125,19165,True,False
26,2020-06-21,72,PE,Sertânia,2614105,city,113,314.70187,6,4,0,0.0354,35907,True,False
26,2020-06-21,64,PE,Sirinhaém,2614204,city,184,401.17737,0,10,1,0.0543,45865,True,False
26,2020-06-21,19,PE,Solidão,2614402,city,2,33.29449,0,0,0,0.0,6007,True,False
26,2020-06-21,67,PE,Surubim,2614501,city,259,397.9167,3,9,0,0.0347,65089,True,False
26,2020-06-21,62,PE,Tabira,2614600,city,99,346.95451,1,4,0,0.0404,28534,True,False
26,2020-06-21,31,PE,Tacaimbó,2614709,city,58,450.52043,0,1,0,0.0172,12874,True,False
26,2020-06-21,29,PE,Tacaratu,2614808,city,16,62.09975,0,3,0,0.1875,25765,True,False
26,2020-06-21,60,PE,Tamandaré,2614857,city,139,594.32187,1,6,0,0.0432,23388,True,False
26,2020-06-21,54,PE,Taquaritinga do Norte,2615003,city,14,48.65334,0,4,0,0.2857,28775,True,False
26,2020-06-21,41,PE,Terezinha,2615102,city,9,125.54052,1,1,0,0.1111,7169,True,False
26,2020-06-21,57,PE,Terra Nova,2615201,city,3,29.71474,0,1,0,0.3333,10096,True,False
26,2020-06-21,76,PE,Timbaúba,2615300,city,269,507.33658,17,28,0,0.1041,53022,True,False
26,2020-06-21,72,PE,Toritama,2615409,city,52,114.99591,2,3,0,0.0577,45219,True,False
26,2020-06-21,72,PE,Tracunhaém,2615508,city,25,181.56729,2,5,0,0.2,13769,True,False
26,2020-06-21,59,PE,Trindade,2615607,city,89,291.6025,1,6,0,0.0674,30521,True,False
26,2020-06-21,68,PE,Triunfo,2615706,city,37,242.55933,3,3,0,0.0811,15254,True,False
26,2020-06-21,64,PE,Tupanatinga,2615805,city,25,91.56168,2,2,0,0.08,27304,True,False
26,2020-06-21,63,PE,Tuparetama,2615904,city,22,268.22726,0,2,0,0.0909,8202,True,False
26,2020-06-21,57,PE,Venturosa,2616001,city,28,151.49876,5,2,0,0.0714,18482,True,False
26,2020-06-21,31,PE,Verdejante,2616100,city,3,31.46633,0,0,0,0.0,9534,True,False
26,2020-06-21,41,PE,Vertente do Lério,2616183,city,13,170.64846,0,1,0,0.0769,7618,True,False
26,2020-06-21,66,PE,Vertentes,2616209,city,40,192.94776,2,1,0,0.025,20731,True,False
26,2020-06-21,63,PE,Vicência,2616308,city,98,300.2175,21,8,0,0.0816,32643,True,False
26,2020-06-21,76,PE,Vitória de Santo Antão,2616407,city,845,608.97829,5,104,0,0.1231,138757,True,False
26,2020-06-21,60,PE,Xexéu,2616506,city,130,882.85229,1,9,0,0.0692,14725,True,False
26,2020-06-21,102,PE,,26,state,52113,545.28213,995,4234,86,0.0812,9557071,True,False
26,2020-06-21,19,PI,Acauã,2200053,city,3,42.34896,0,0,0,0.0,7084,True,False
26,2020-06-21,11,PI,Agricolândia,2200103,city,4,77.83615,0,0,0,0.0,5139,True,False
26,2020-06-21,60,PI,Água Branca,2200202,city,166,953.42025,4,12,0,0.0723,17411,True,False
26,2020-06-21,25,PI,Alagoinha do Piauí,2200251,city,14,182.98262,0,0,0,0.0,7651,True,False
26,2020-06-21,7,PI,Alegrete do Piauí,2200277,city,1,20.34588,0,0,0,0.0,4915,True,False
26,2020-06-21,41,PI,Alto Longá,2200301,city,22,153.80313,1,1,0,0.0455,14304,True,False
26,2020-06-21,68,PI,Altos,2200400,city,267,658.86882,0,4,0,0.015,40524,True,False
26,2020-06-21,59,PI,Alvorada do Gurguéia,2200459,city,2,36.90718,0,0,0,0.0,5419,True,False
26,2020-06-21,51,PI,Amarante,2200509,city,8,45.45971,0,0,0,0.0,17598,True,False
26,2020-06-21,65,PI,Angical do Piauí,2200608,city,15,220.9782,1,1,0,0.0667,6788,True,False
26,2020-06-21,58,PI,Anísio de Abreu,2200707,city,18,182.18623,0,0,0,0.0,9880,True,False
26,2020-06-21,54,PI,Aroazes,2200905,city,3,51.41388,0,1,0,0.3333,5835,True,False
26,2020-06-21,7,PI,Assunção do Piauí,2201051,city,2,25.4907,0,0,0,0.0,7846,True,False
26,2020-06-21,35,PI,Avelino Lopes,2201101,city,3,26.57454,0,0,0,0.0,11289,True,False
26,2020-06-21,46,PI,Baixa Grande do Ribeiro,2201150,city,35,302.08873,0,1,0,0.0286,11586,True,False
26,2020-06-21,56,PI,Barras,2201200,city,433,919.9847,24,12,0,0.0277,47066,True,False
26,2020-06-21,30,PI,Barreiras do Piauí,2201309,city,1,29.86858,0,0,0,0.0,3348,True,False
26,2020-06-21,28,PI,Barro Duro,2201408,city,32,455.06257,0,1,0,0.0312,7032,True,False
26,2020-06-21,49,PI,Batalha,2201507,city,115,428.19377,0,4,0,0.0348,26857,True,False
26,2020-06-21,38,PI,Bela Vista do Piauí,2201556,city,1,24.9066,0,0,0,0.0,4015,True,False
26,2020-06-21,34,PI,Belém do Piauí,2201572,city,6,168.25575,0,1,0,0.1667,3566,True,False
26,2020-06-21,49,PI,Beneditinos,2201606,city,12,114.64603,2,3,0,0.25,10467,True,False
26,2020-06-21,50,PI,Bertolínia,2201705,city,7,127.24959,0,0,0,0.0,5501,True,False
26,2020-06-21,63,PI,Betânia do Piauí,2201739,city,3,48.34811,0,0,0,0.0,6205,True,False
26,2020-06-21,54,PI,Boa Hora,2201770,city,24,353.9301,0,0,0,0.0,6781,True,False
26,2020-06-21,31,PI,Bocaina,2201804,city,10,222.22222,0,0,0,0.0,4500,True,False
26,2020-06-21,59,PI,Bom Jesus,2201903,city,162,643.3933,2,0,0,0.0,25179,True,False
26,2020-06-21,66,PI,Bom Princípio do Piauí,2201919,city,8,142.09591,0,1,0,0.125,5630,True,False
26,2020-06-21,68,PI,Bonfim do Piauí,2201929,city,1,17.63668,0,0,0,0.0,5670,True,False
26,2020-06-21,16,PI,Boqueirão do Piauí,2201945,city,3,46.82379,0,0,0,0.0,6407,True,False
26,2020-06-21,27,PI,Brasileira,2201960,city,26,312.16232,0,0,0,0.0,8329,True,False
26,2020-06-21,57,PI,Buriti dos Lopes,2202000,city,161,813.91234,1,3,0,0.0186,19781,True,False
26,2020-06-21,33,PI,Buriti dos Montes,2202026,city,4,48.52014,0,1,0,0.25,8244,True,False
26,2020-06-21,34,PI,Cabeceiras do Piauí,2202059,city,6,56.67863,2,0,0,0.0,10586,True,False
26,2020-06-21,30,PI,Cajazeiras do Piauí,2202075,city,2,56.19556,0,0,0,0.0,3559,True,False
26,2020-06-21,19,PI,Cajueiro da Praia,2202083,city,53,693.53572,13,2,0,0.0377,7642,True,False
26,2020-06-21,30,PI,Caldeirão Grande do Piauí,2202091,city,12,207.75623,0,0,0,0.0,5776,True,False
26,2020-06-21,25,PI,Campinas do Piauí,2202109,city,4,71.26314,0,0,0,0.0,5613,True,False
26,2020-06-21,26,PI,Campo Alegre do Fidalgo,2202117,city,1,19.82161,0,0,0,0.0,5045,True,False
26,2020-06-21,38,PI,Campo Grande do Piauí,2202133,city,34,572.10163,0,1,0,0.0294,5943,True,False
26,2020-06-21,31,PI,Campo Largo do Piauí,2202174,city,10,137.38151,2,1,0,0.1,7279,True,False
26,2020-06-21,80,PI,Campo Maior,2202208,city,468,999.29537,2,9,0,0.0192,46833,True,False
26,2020-06-21,58,PI,Canto do Buriti,2202307,city,12,56.6385,-1,1,0,0.0833,21187,True,False
26,2020-06-21,34,PI,Capitão de Campos,2202406,city,23,201.45397,0,0,0,0.0,11417,True,False
26,2020-06-21,32,PI,Capitão Gervásio Oliveira,2202455,city,5,121.95122,0,0,0,0.0,4100,True,False
26,2020-06-21,70,PI,Caracol,2202505,city,5,45.80432,2,0,0,0.0,10916,True,False
26,2020-06-21,25,PI,Caraúbas do Piauí,2202539,city,27,460.1227,1,0,0,0.0,5868,True,False
26,2020-06-21,15,PI,Caridade do Piauí,2202554,city,9,177.61989,0,0,0,0.0,5067,True,False
26,2020-06-21,60,PI,Castelo do Piauí,2202604,city,19,96.36843,0,0,0,0.0,19716,True,False
26,2020-06-21,20,PI,Caxingó,2202653,city,17,313.42183,0,0,0,0.0,5424,True,False
26,2020-06-21,49,PI,Cocal,2202703,city,66,237.52114,0,2,0,0.0303,27787,True,False
26,2020-06-21,45,PI,Cocal de Telha,2202711,city,27,552.03435,0,0,0,0.0,4891,True,False
26,2020-06-21,51,PI,Cocal dos Alves,2202729,city,2,32.50447,0,0,0,0.0,6153,True,False
26,2020-06-21,46,PI,Coivaras,2202737,city,11,273.63184,0,0,0,0.0,4020,True,False
26,2020-06-21,63,PI,Colônia do Gurguéia,2202752,city,5,77.11289,0,1,0,0.2,6484,True,False
26,2020-06-21,51,PI,Colônia do Piauí,2202778,city,11,143.67816,1,0,0,0.0,7656,True,False
26,2020-06-21,56,PI,Corrente,2202901,city,34,127.60847,1,0,0,0.0,26644,True,False
26,2020-06-21,30,PI,Cristino Castro,2203107,city,2,19.18833,0,1,0,0.5,10423,True,False
26,2020-06-21,34,PI,Curimatá,2203206,city,14,122.93642,0,0,0,0.0,11388,True,False
26,2020-06-21,46,PI,Currais,2203230,city,0,,0,0,0,0.0,4954,True,False
26,2020-06-21,25,PI,Curralinhos,2203255,city,11,247.58046,0,0,0,0.0,4443,True,False
26,2020-06-21,27,PI,Curral Novo do Piauí,2203271,city,2,37.43215,0,0,0,0.0,5343,True,False
26,2020-06-21,67,PI,Demerval Lobão,2203305,city,237,1715.27828,4,1,0,0.0042,13817,True,False
26,2020-06-21,37,PI,Dirceu Arcoverde,2203354,city,32,456.42562,0,0,0,0.0,7011,True,False
26,2020-06-21,42,PI,Dom Expedito Lopes,2203404,city,28,405.56199,0,0,0,0.0,6904,True,False
26,2020-06-21,30,PI,Domingos Mourão,2203420,city,1,22.96211,0,0,0,0.0,4355,True,False
26,2020-06-21,35,PI,Dom Inocêncio,2203453,city,12,125.57555,0,0,0,0.0,9556,True,False
26,2020-06-21,57,PI,Elesbão Veloso,2203503,city,36,246.54157,0,2,0,0.0556,14602,True,False
26,2020-06-21,66,PI,Esperantina,2203701,city,292,734.83152,2,8,1,0.0274,39737,True,False
26,2020-06-21,56,PI,Fartura do Piauí,2203750,city,3,56.52911,0,0,0,0.0,5307,True,False
26,2020-06-21,16,PI,Flores do Piauí,2203800,city,1,22.40645,0,1,0,1.0,4463,True,False
26,2020-06-21,12,PI,Floresta do Piauí,2203859,city,5,195.46521,0,0,0,0.0,2558,True,False
26,2020-06-21,64,PI,Floriano,2203909,city,136,226.91249,0,5,0,0.0368,59935,True,False
26,2020-06-21,66,PI,Francinópolis,2204006,city,12,224.38295,1,0,0,0.0,5348,True,False
26,2020-06-21,53,PI,Francisco Ayres,2204105,city,2,45.99816,0,0,0,0.0,4348,True,False
26,2020-06-21,50,PI,Francisco Santos,2204204,city,11,118.03842,0,0,0,0.0,9319,True,False
26,2020-06-21,45,PI,Fronteiras,2204303,city,58,498.92473,3,0,0,0.0,11625,True,False
26,2020-06-21,3,PI,Geminiano,2204352,city,1,18.3756,0,0,0,0.0,5442,True,False
26,2020-06-21,28,PI,Gilbués,2204402,city,8,74.8363,0,0,0,0.0,10690,True,False
26,2020-06-21,27,PI,Guadalupe,2204501,city,3,28.57415,0,0,0,0.0,10499,True,False
26,2020-06-21,34,PI,Hugo Napoleão,2204600,city,5,128.9657,0,0,0,0.0,3877,True,False
26,2020-06-21,59,PI,Ilha Grande,2204659,city,39,413.7492,0,1,0,0.0256,9426,True,False
26,2020-06-21,67,PI,Inhuma,2204709,city,21,137.18317,0,1,0,0.0476,15308,True,False
26,2020-06-21,45,PI,Ipiranga do Piauí,2204808,city,16,163.08225,0,0,0,0.0,9811,True,False
26,2020-06-21,25,PI,Isaías Coelho,2204907,city,22,257.34004,0,0,0,0.0,8549,True,False
26,2020-06-21,29,PI,Itainópolis,2205003,city,5,43.36513,0,0,0,0.0,11530,True,False
26,2020-06-21,63,PI,Itaueira,2205102,city,2,18.15047,0,1,0,0.5,11019,True,False
26,2020-06-21,34,PI,Jaicós,2205201,city,2,10.46901,0,0,0,0.0,19104,True,False
26,2020-06-21,15,PI,Jatobá do Piauí,2205276,city,2,41.10997,0,0,0,0.0,4865,True,False
26,2020-06-21,20,PI,Jerumenha,2205300,city,1,22.46181,0,0,0,0.0,4452,True,False
26,2020-06-21,33,PI,Joaquim Pires,2205409,city,36,250.80117,0,0,0,0.0,14354,True,False
26,2020-06-21,6,PI,Joca Marques,2205458,city,7,128.60555,0,0,0,0.0,5443,True,False
26,2020-06-21,59,PI,José de Freitas,2205508,city,93,237.19649,0,3,0,0.0323,39208,True,False
26,2020-06-21,34,PI,Juazeiro do Piauí,2205516,city,9,164.29354,0,0,0,0.0,5478,True,False
26,2020-06-21,51,PI,Júlio Borges,2205524,city,6,106.62875,0,2,0,0.3333,5627,True,False
26,2020-06-21,5,PI,Lagoa Alegre,2205557,city,3,35.12058,0,0,0,0.0,8542,True,False
26,2020-06-21,23,PI,Lagoa de São Francisco,2205573,city,9,133.1755,0,1,0,0.1111,6758,True,False
26,2020-06-21,64,PI,Lagoa do Barro do Piauí,2205565,city,76,1632.65306,3,0,0,0.0,4655,True,False
26,2020-06-21,40,PI,Lagoa do Piauí,2205581,city,48,1181.10236,0,1,0,0.0208,4064,True,False
26,2020-06-21,37,PI,Lagoa do Sítio,2205599,city,3,57.94862,0,0,0,0.0,5177,True,False
26,2020-06-21,17,PI,Lagoinha do Piauí,2205540,city,6,210.89631,0,0,0,0.0,2845,True,False
26,2020-06-21,38,PI,Landri Sales,2205607,city,6,113.31445,0,0,0,0.0,5295,True,False
26,2020-06-21,66,PI,Luís Correia,2205706,city,139,458.57939,2,6,0,0.0432,30311,True,False
26,2020-06-21,60,PI,Luzilândia,2205805,city,239,937.76976,11,7,1,0.0293,25486,True,False
26,2020-06-21,29,PI,Madeiro,2205854,city,46,553.54994,0,1,0,0.0217,8310,True,False
26,2020-06-21,59,PI,Manoel Emídio,2205904,city,6,112.1705,0,2,0,0.3333,5349,True,False
26,2020-06-21,43,PI,Marcolândia,2205953,city,79,930.28733,13,1,0,0.0127,8492,True,False
26,2020-06-21,49,PI,Marcos Parente,2206001,city,5,109.91427,0,0,0,0.0,4549,True,False
26,2020-06-21,6,PI,Massapê do Piauí,2206050,city,1,15.52554,0,0,0,0.0,6441,True,False
26,2020-06-21,40,PI,Matias Olímpio,2206100,city,19,173.73811,1,1,0,0.0526,10936,True,False
26,2020-06-21,63,PI,Miguel Alves,2206209,city,167,494.66825,0,4,1,0.024,33760,True,False
26,2020-06-21,27,PI,Milton Brandão,2206357,city,3,45.36519,0,0,0,0.0,6613,True,False
26,2020-06-21,56,PI,Monsenhor Gil,2206407,city,47,444.90723,1,2,0,0.0426,10564,True,False
26,2020-06-21,51,PI,Monsenhor Hipólito,2206506,city,32,412.95651,0,1,0,0.0312,7749,True,False
26,2020-06-21,12,PI,Monte Alegre do Piauí,2206605,city,8,75.37925,0,0,0,0.0,10613,True,False
26,2020-06-21,55,PI,Morro Cabeça no Tempo,2206654,city,11,242.71845,0,0,0,0.0,4532,True,False
26,2020-06-21,44,PI,Morro do Chapéu do Piauí,2206670,city,58,853.4432,2,0,0,0.0,6796,True,False
26,2020-06-21,7,PI,Murici dos Portelas,2206696,city,4,43.67289,0,1,0,0.25,9159,True,False
26,2020-06-21,60,PI,Nazaré do Piauí,2206704,city,1,13.62583,0,0,0,0.0,7339,True,False
26,2020-06-21,62,PI,Nazária,2206720,city,9,105.0175,0,1,0,0.1111,8570,True,False
26,2020-06-21,9,PI,Nossa Senhora de Nazaré,2206753,city,4,82.13552,-1,0,0,0.0,4870,True,False
26,2020-06-21,34,PI,Nossa Senhora dos Remédios,2206803,city,50,575.2416,0,2,0,0.04,8692,True,False
26,2020-06-21,35,PI,Nova Santa Rita,2207959,city,0,,0,0,0,0.0,4374,True,False
26,2020-06-21,2,PI,Novo Oriente do Piauí,2206902,city,1,15.23229,0,0,0,0.0,6565,True,False
26,2020-06-21,30,PI,Novo Santo Antônio,2206951,city,3,100.3009,0,0,0,0.0,2991,True,False
26,2020-06-21,58,PI,Oeiras,2207009,city,126,340.27384,1,0,0,0.0,37029,True,False
26,2020-06-21,35,PI,Olho D'Água do Piauí,2207108,city,12,488.00325,0,1,0,0.0833,2459,True,False
26,2020-06-21,33,PI,Padre Marcos,2207207,city,4,58.24112,0,1,0,0.25,6868,True,False
26,2020-06-21,12,PI,Paes Landim,2207306,city,1,24.21894,0,0,0,0.0,4129,True,False
26,2020-06-21,3,PI,Pajeú do Piauí,2207355,city,1,29.50723,0,0,0,0.0,3389,True,False
26,2020-06-21,11,PI,Palmeira do Piauí,2207405,city,3,59.4884,0,0,0,0.0,5043,True,False
26,2020-06-21,55,PI,Palmeirais,2207504,city,6,41.26831,0,2,0,0.3333,14539,True,False
26,2020-06-21,33,PI,Parnaguá,2207603,city,3,27.80095,0,0,0,0.0,10791,True,False
26,2020-06-21,86,PI,Parnaíba,2207702,city,1814,1185.01679,3,46,3,0.0254,153078,True,False
26,2020-06-21,35,PI,Passagem Franca do Piauí,2207751,city,10,231.85718,0,0,0,0.0,4313,True,False
26,2020-06-21,13,PI,Patos do Piauí,2207777,city,4,62.57822,0,0,0,0.0,6392,True,False
26,2020-06-21,39,PI,Pau D'Arco do Piauí,2207793,city,17,420.27194,0,0,0,0.0,4045,True,False
26,2020-06-21,34,PI,Paulistana,2207801,city,18,87.70648,0,0,0,0.0,20523,True,False
26,2020-06-21,38,PI,Pavussu,2207850,city,7,190.37259,0,1,0,0.1429,3677,True,False
26,2020-06-21,64,PI,Pedro II,2207900,city,68,175.52011,0,5,0,0.0735,38742,True,False
26,2020-06-21,33,PI,Pedro Laurentino,2207934,city,5,197.16088,0,0,0,0.0,2536,True,False
26,2020-06-21,68,PI,Picos,2208007,city,405,517.75715,13,6,0,0.0148,78222,True,False
26,2020-06-21,70,PI,Pimenteiras,2208106,city,74,610.20863,0,1,0,0.0135,12127,True,False
26,2020-06-21,56,PI,Pio IX,2208205,city,16,86.83853,0,1,0,0.0625,18425,True,False
26,2020-06-21,77,PI,Piracuruca,2208304,city,90,312.59769,1,4,0,0.0444,28791,True,False
26,2020-06-21,58,PI,Piripiri,2208403,city,226,354.5543,1,6,0,0.0265,63742,True,False
26,2020-06-21,50,PI,Porto,2208502,city,12,95.48059,1,0,0,0.0,12568,True,False
26,2020-06-21,13,PI,Prata do Piauí,2208601,city,2,63.47191,0,0,0,0.0,3151,True,False
26,2020-06-21,55,PI,Queimada Nova,2208650,city,40,444.83986,2,0,0,0.0,8992,True,False
26,2020-06-21,45,PI,Redenção do Gurguéia,2208700,city,3,34.17635,0,0,0,0.0,8778,True,False
26,2020-06-21,50,PI,Regeneração,2208809,city,10,55.62354,0,0,0,0.0,17978,True,False
26,2020-06-21,65,PI,Ribeira do Piauí,2208874,city,3,67.00916,0,0,0,0.0,4477,True,False
26,2020-06-21,40,PI,Ribeiro Gonçalves,2208908,city,81,1103.39191,0,2,0,0.0247,7341,True,False
26,2020-06-21,58,PI,Rio Grande do Piauí,2209005,city,14,217.66169,0,1,0,0.0714,6432,True,False
26,2020-06-21,33,PI,Santa Cruz do Piauí,2209104,city,1,16.02564,0,0,0,0.0,6240,True,False
26,2020-06-21,25,PI,Santa Filomena,2209203,city,2,31.98465,0,0,0,0.0,6253,True,False
26,2020-06-21,47,PI,Santa Luz,2209302,city,3,51.19454,0,1,0,0.3333,5860,True,False
26,2020-06-21,26,PI,Santana do Piauí,2209351,city,4,86.31852,0,0,0,0.0,4634,True,False
26,2020-06-21,3,PI,Santa Rosa do Piauí,2209377,city,3,57.06677,0,0,0,0.0,5257,True,False
26,2020-06-21,33,PI,Santo Antônio de Lisboa,2209401,city,3,46.76539,0,0,0,0.0,6415,True,False
26,2020-06-21,13,PI,Santo Antônio dos Milagres,2209450,city,1,46.27487,0,0,0,0.0,2161,True,False
26,2020-06-21,8,PI,Santo Inácio do Piauí,2209500,city,2,52.65929,0,0,0,0.0,3798,True,False
26,2020-06-21,29,PI,São Francisco de Assis do Piauí,2209658,city,3,52.12858,0,0,0,0.0,5755,True,False
26,2020-06-21,57,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,True,False
26,2020-06-21,3,PI,São Gonçalo do Gurguéia,2209757,city,4,131.53568,0,0,0,0.0,3041,True,False
26,2020-06-21,51,PI,São Gonçalo do Piauí,2209807,city,13,259.22233,0,1,0,0.0769,5015,True,False
